Business Partner;Naam;Service Adres ;Postcode;Woonplaats;Uitvoerdatum;KG;Aantal;Volume;Totaal volume;Gewicht per m3;Chauffeursbon;Contract;Afvalsoort;Periode;KG vergelijk;Afvalsoort vergelijk;Norm
7001298557;Conservatorium Hoofdgebouw;Bonnefantenstraat 15;6211 KL;MAASTRICHT;23-4-2024;20;1;1100;1100;18,18181818;13269632 - 23;55583216;Bedrijfsafval;2024-04;20;Bedrijfsafval;90
7001298557;Conservatorium Hoofdgebouw;Bonnefantenstraat 15;6211 KL;MAASTRICHT;26-4-2024;75;1;1100;1100;68,18181818;13278917 - 26;55583216;Bedrijfsafval;2024-04;75;Bedrijfsafval;90
7001298557;Conservatorium Hoofdgebouw;Bonnefantenstraat 15;6211 KL;MAASTRICHT;30-4-2024;99;1;1100;1100;90;13285706 - 23;55583216;Bedrijfsafval;2024-04;99;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;2-4-2024;15;1;660;660;22,72727273;13223776 - 22;55586168;Ongesorteerd papier en karton, Ind;2024-04;15;Ongesorteerd papier en karton, Ind;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;2-4-2024;33;1;660;660;50;13223776 - 26;55584939;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;2-4-2024;33;1;660;660;50;13223776 - 6;55584144;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;5-4-2024;33;1;660;660;50;13232486 - 11;55584144;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;5-4-2024;66;2;660;1320;50;13232486 - 12;55584939;Ongesorteerd papier en karton, Ind;2024-04;66;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;5-4-2024;33;1;660;660;50;13232486 - 36;55586168;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;5-4-2024;110;2;1100;2200;50;13232486 - 37;55586168;Ongesorteerd papier en karton, Ind;2024-04;110;Ongesorteerd papier en karton, Ind;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;5-4-2024;33;1;660;660;50;13232486 - 39;55584939;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;9-4-2024;33;1;660;660;50;13236773 - 25;55586168;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;9-4-2024;110;2;1100;2200;50;13236773 - 26;55586168;Ongesorteerd papier en karton, Ind;2024-04;110;Ongesorteerd papier en karton, Ind;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;9-4-2024;33;1;660;660;50;13236773 - 29;55584939;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;9-4-2024;33;1;660;660;50;13236773 - 8;55584144;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;9-4-2024;66;2;660;1320;50;13236773 - 9;55584939;Ongesorteerd papier en karton, Ind;2024-04;66;Ongesorteerd papier en karton, Ind;50
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;12-4-2024;33;1;660;660;50;13246545 - 12;55584144;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;12-4-2024;66;2;660;1320;50;13246545 - 13;55584939;Ongesorteerd papier en karton, Ind;2024-04;66;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;12-4-2024;33;1;660;660;50;13246545 - 33;55586168;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;12-4-2024;110;2;1100;2200;50;13246545 - 34;55586168;Ongesorteerd papier en karton, Ind;2024-04;110;Ongesorteerd papier en karton, Ind;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;12-4-2024;33;1;660;660;50;13246545 - 36;55584939;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;16-4-2024;33;1;660;660;50;13253952 - 25;55586168;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;16-4-2024;110;2;1100;2200;50;13253952 - 26;55586168;Ongesorteerd papier en karton, Ind;2024-04;110;Ongesorteerd papier en karton, Ind;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;16-4-2024;66;2;660;1320;50;13253952 - 7;55584939;Ongesorteerd papier en karton, Ind;2024-04;66;Ongesorteerd papier en karton, Ind;50
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;19-4-2024;33;1;660;660;50;13262960 - 11;55584144;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;19-4-2024;26;1;660;660;39,77272727;13262960 - 33;55586168;Ongesorteerd papier en karton, Ind;2024-04;26;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;19-4-2024;44;1;1100;1100;39,77272727;13262960 - 34;55586168;Ongesorteerd papier en karton, Ind;2024-04;44;Ongesorteerd papier en karton, Ind;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;19-4-2024;33;1;660;660;50;13262960 - 36;55584939;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;23-4-2024;45;1;1100;1100;40,90909091;13269095 - 28;55586168;Ongesorteerd papier en karton, Ind;2024-04;45;Ongesorteerd papier en karton, Ind;50
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;23-4-2024;15;1;660;660;22,72727273;13269095 - 9;55584144;Ongesorteerd papier en karton, Ind;2024-04;15;Ongesorteerd papier en karton, Ind;50
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;26-4-2024;33;1;660;660;50;13278740 - 11;55584144;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;26-4-2024;66;2;660;1320;50;13278740 - 12;55584939;Ongesorteerd papier en karton, Ind;2024-04;66;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;26-4-2024;33;1;660;660;50;13278740 - 31;55586168;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;26-4-2024;110;2;1100;2200;50;13278740 - 32;55586168;Ongesorteerd papier en karton, Ind;2024-04;110;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;30-4-2024;33;1;660;660;50;13284991 - 22;55586168;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;30-4-2024;15;1;660;660;22,72727273;13284991 - 7;55584939;Ongesorteerd papier en karton, Ind;2024-04;15;Ongesorteerd papier en karton, Ind;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;26-4-2024;63;1;240;240;262,5;13278483 - 2;55586168;Vertrouwelijk Archief;2024-04;63;Vertrouwelijk Archief;170
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;3-4-2024;225;1;2500;2500;90;13227030 - 14;55584939;Bedrijfsafval;2024-04;225;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;3-4-2024;95;1;2500;2500;38;13227030 - 31;55586168;Bedrijfsafval;2024-04;95;Bedrijfsafval;90
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;5-4-2024;225;1;2500;2500;90;13232838 - 16;55584939;Bedrijfsafval;2024-04;225;Bedrijfsafval;90
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;5-4-2024;225;1;2500;2500;90;13232838 - 17;55584144;Bedrijfsafval;2024-04;225;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;5-4-2024;225;1;2500;2500;90;13232838 - 59;55586168;Bedrijfsafval;2024-04;225;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;8-4-2024;110;1;2500;2500;44;13236408 - 25;55586168;Bedrijfsafval;2024-04;110;Bedrijfsafval;90
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;8-4-2024;45;1;2500;2500;18;13236408 - 8;55584939;Bedrijfsafval;2024-04;45;Bedrijfsafval;90
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;8-4-2024;95;1;2500;2500;38;13236408 - 9;55584144;Bedrijfsafval;2024-04;95;Bedrijfsafval;90
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;10-4-2024;110;1;2500;2500;44;13240307 - 14;55584939;Bedrijfsafval;2024-04;110;Bedrijfsafval;90
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;10-4-2024;65;1;2500;2500;26;13240307 - 15;55584144;Bedrijfsafval;2024-04;65;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;10-4-2024;205;2;2500;5000;41;13240307 - 31;55586168;Bedrijfsafval;2024-04;205;Bedrijfsafval;90
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;12-4-2024;70;1;2500;2500;28;13246812 - 16;55584939;Bedrijfsafval;2024-04;70;Bedrijfsafval;90
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;12-4-2024;225;1;2500;2500;90;13246812 - 17;55584144;Bedrijfsafval;2024-04;225;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;12-4-2024;215;2;2500;5000;43;13246812 - 60;55586168;Bedrijfsafval;2024-04;215;Bedrijfsafval;90
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;15-4-2024;105;1;2500;2500;42;13250783 - 15;55584939;Bedrijfsafval;2024-04;105;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;15-4-2024;135;2;2500;5000;27;13250783 - 32;55586168;Bedrijfsafval;2024-04;135;Bedrijfsafval;90
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;17-4-2024;160;1;2500;2500;64;13257135 - 14;55584939;Bedrijfsafval;2024-04;160;Bedrijfsafval;90
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;17-4-2024;225;1;2500;2500;90;13257135 - 15;55584144;Bedrijfsafval;2024-04;225;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;17-4-2024;145;1;2500;2500;58;13257135 - 34;55586168;Bedrijfsafval;2024-04;145;Bedrijfsafval;90
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;19-4-2024;80;1;2500;2500;32;13263047 - 16;55584939;Bedrijfsafval;2024-04;80;Bedrijfsafval;90
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;19-4-2024;140;1;2500;2500;56;13263047 - 17;55584144;Bedrijfsafval;2024-04;140;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;19-4-2024;275;2;2500;5000;55;13263047 - 58;55586168;Bedrijfsafval;2024-04;275;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;22-4-2024;125;1;2500;2500;50;13266631 - 26;55586168;Bedrijfsafval;2024-04;125;Bedrijfsafval;90
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;22-4-2024;115;1;2500;2500;46;13266631 - 8;55584939;Bedrijfsafval;2024-04;115;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;24-4-2024;215;2;2500;5000;43;13273104 - 31;55586168;Bedrijfsafval;2024-04;215;Bedrijfsafval;90
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;26-4-2024;225;1;2500;2500;90;13278846 - 18;55584144;Bedrijfsafval;2024-04;225;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;26-4-2024;255;2;2500;5000;51;13278846 - 60;55586168;Bedrijfsafval;2024-04;255;Bedrijfsafval;90
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;29-4-2024;225;1;2500;2500;90;13282535 - 14;55584939;Bedrijfsafval;2024-04;225;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;29-4-2024;95;1;2500;2500;38;13282535 - 31;55586168;Bedrijfsafval;2024-04;95;Bedrijfsafval;90
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;8-4-2024;36;1;240;240;151,6666667;13223987 - 164;55586168;Glas, bont flessen-;2024-04;36;Glas, bont flessen-;210
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;8-4-2024;142;4;240;960;147,5;13223987 - 58;55584939;Glas, bont flessen-;2024-04;142;Glas, bont flessen-;210
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;15-4-2024;33;1;240;240;135,8333333;13237307 - 160;55586168;Glas, bont flessen-;2024-04;33;Glas, bont flessen-;210
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;15-4-2024;77;2;240;480;159,5833333;13237307 - 57;55584939;Glas, bont flessen-;2024-04;77;Glas, bont flessen-;210
7001298561;Amphytrion Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;17-4-2024;250;1;3000;3000;83,33333333;13256771 - 9;55584144;Glas, bont flessen-;2024-04;250;Glas, bont flessen-;210
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;22-4-2024;140;4;240;960;145,625;13254348 - 57;55584939;Glas, bont flessen-;2024-04;140;Glas, bont flessen-;210
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;29-4-2024;61;2;240;480;126,6666667;13269672 - 162;55586168;Glas, bont flessen-;2024-04;61;Glas, bont flessen-;210
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;29-4-2024;75;1;240;240;311,6666667;13269672 - 59;55584939;Glas, bont flessen-;2024-04;75;Glas, bont flessen-;210
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;4-4-2024;141;21;240;5040;28,05555556;13224290 - 21;55586168;PBD Bedrijven;2024-04;141;PBD Bedrijven;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;4-4-2024;132;22;240;5280;25,03787879;13224290 - 22;55584939;PBD Bedrijven;2024-04;132;PBD Bedrijven;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;8-4-2024;23;3;240;720;32,22222222;13223987 - 232;55586168;PBD Bedrijven;2024-04;23;PBD Bedrijven;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;8-4-2024;11;2;240;480;22,5;13223987 - 250;55584939;PBD Bedrijven;2024-04;11;PBD Bedrijven;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;11-4-2024;14;2;240;480;29,58333333;13207237 - 263;55584939;PBD Bedrijven;2024-04;14;PBD Bedrijven;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;18-4-2024;4;1;240;240;15;13246797 - 279;55584939;PBD Bedrijven;2024-04;4;PBD Bedrijven;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;22-4-2024;18;3;240;720;24,44444444;13254348 - 249;55584939;PBD Bedrijven;2024-04;18;PBD Bedrijven;50
7001298561;Hotel Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;25-4-2024;26;3;240;720;35,83333333;13263134 - 274;55584939;PBD Bedrijven;2024-04;26;PBD Bedrijven;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;29-4-2024;12;1;240;240;50;13269672 - 230;55586168;PBD Bedrijven;2024-04;12;PBD Bedrijven;50
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;4-4-2024;82;3;120;360;228,3333333;13224290 - 13;55586168;Swill;2024-04;82;Swill;460
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;8-4-2024;18;1;120;120;153,3333333;13223987 - 170;55586168;Swill;2024-04;18;Swill;460
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;11-4-2024;105;3;120;360;291,1111111;13207237 - 169;55586168;Swill;2024-04;105;Swill;460
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;15-4-2024;55;2;120;240;229,1666667;13237307 - 166;55586168;Swill;2024-04;55;Swill;460
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;18-4-2024;16;3;120;360;45,55555556;13246797 - 181;55586168;Swill;2024-04;16;Swill;460
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;22-4-2024;82;3;120;360;228,8888889;13254348 - 171;55586168;Swill;2024-04;82;Swill;460
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;25-4-2024;82;3;120;360;227,7777778;13263134 - 177;55586168;Swill;2024-04;82;Swill;460
7001298561;Keuken Hoge Hotelschool;Bethlehemweg 2;6222 BM;MAASTRICHT;29-4-2024;16;2;120;240;65,83333333;13269672 - 168;55586168;Swill;2024-04;16;Swill;460
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;2-4-2024;95;10;240;2400;39,41916667;13223691 - 30;55585858;Ongesorteerd papier en karton, Ind;2024-04;95;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;2-4-2024;43;1;1100;1100;39,41909091;13223691 - 69;55585858;Ongesorteerd papier en karton, Ind;2024-04;43;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;2-4-2024;52;2;660;1320;39,41893939;13223691 - 97;55585858;Ongesorteerd papier en karton, Ind;2024-04;52;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;5-4-2024;120;10;240;2400;50;13232647 - 38;55585858;Ongesorteerd papier en karton, Ind;2024-04;120;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;5-4-2024;55;1;1100;1100;50;13232647 - 77;55585858;Ongesorteerd papier en karton, Ind;2024-04;55;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;5-4-2024;99;3;660;1980;50;13232647 - 89;55585858;Ongesorteerd papier en karton, Ind;2024-04;99;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;9-4-2024;57;6;240;1440;39,37013889;13237030 - 28;55585858;Ongesorteerd papier en karton, Ind;2024-04;57;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;9-4-2024;43;1;1100;1100;39,37;13237030 - 67;55585858;Ongesorteerd papier en karton, Ind;2024-04;43;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;12-4-2024;144;12;240;2880;50;13246727 - 32;55585858;Ongesorteerd papier en karton, Ind;2024-04;144;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;12-4-2024;55;1;1100;1100;50;13246727 - 71;55585858;Ongesorteerd papier en karton, Ind;2024-04;55;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;12-4-2024;33;1;660;660;50;13246727 - 88;55585858;Ongesorteerd papier en karton, Ind;2024-04;33;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;16-4-2024;47;7;240;1680;28,04880952;13251910 - 30;55585858;Ongesorteerd papier en karton, Ind;2024-04;47;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;16-4-2024;31;1;1100;1100;28,04909091;13251910 - 69;55585858;Ongesorteerd papier en karton, Ind;2024-04;31;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;16-4-2024;37;2;660;1320;28,04848485;13251910 - 98;55585858;Ongesorteerd papier en karton, Ind;2024-04;37;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;19-4-2024;12;2;240;480;24,1375;13262759 - 39;55585858;Ongesorteerd papier en karton, Ind;2024-04;12;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;19-4-2024;27;1;1100;1100;24,13818182;13262759 - 78;55585858;Ongesorteerd papier en karton, Ind;2024-04;27;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;19-4-2024;32;2;660;1320;24,13787879;13262759 - 90;55585858;Ongesorteerd papier en karton, Ind;2024-04;32;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;23-4-2024;94;10;240;2400;39,21583333;13270010 - 32;55585858;Ongesorteerd papier en karton, Ind;2024-04;94;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;23-4-2024;26;1;660;660;39,21515152;13270010 - 97;55585858;Ongesorteerd papier en karton, Ind;2024-04;26;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;26-4-2024;99;9;240;2160;45,91851852;13278845 - 33;55585858;Ongesorteerd papier en karton, Ind;2024-04;99;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;26-4-2024;51;1;1100;1100;45,91818182;13278845 - 72;55585858;Ongesorteerd papier en karton, Ind;2024-04;51;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;26-4-2024;30;1;660;660;45,91818182;13278845 - 89;55585858;Ongesorteerd papier en karton, Ind;2024-04;30;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;30-4-2024;24;2;240;480;50;13285808 - 29;55585858;Ongesorteerd papier en karton, Ind;2024-04;24;Ongesorteerd papier en karton, Ind;50
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;2-4-2024;39;1;240;240;162,5;13223945 - 132;55581986;Vertrouwelijk Archief;2024-04;39;Vertrouwelijk Archief;170
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;9-4-2024;152;4;240;960;158,3333333;13236820 - 119;55581986;Vertrouwelijk Archief;2024-04;152;Vertrouwelijk Archief;170
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;16-4-2024;95;2;240;480;197,9166667;13253964 - 133;55581986;Vertrouwelijk Archief;2024-04;95;Vertrouwelijk Archief;170
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;23-4-2024;67;2;240;480;139,5833333;13269829 - 119;55581986;Vertrouwelijk Archief;2024-04;67;Vertrouwelijk Archief;170
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;30-4-2024;142;4;240;960;147,9166667;13285449 - 134;55581986;Vertrouwelijk Archief;2024-04;142;Vertrouwelijk Archief;170
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;3-4-2024;64;1;2500;2500;25,6696;13226665 - 20;55586308;Bedrijfsafval;2024-04;64;Bedrijfsafval;90
7001298563;Nieuw Eyckholt;Nieuw-Eyckholt 300;6419 DJ;HEERLEN;3-4-2024;51;3;660;1980;25,66969697;13226665 - 21;55586308;Bedrijfsafval;2024-04;51;Bedrijfsafval;90
